movieId,title,genres,director,casts
3095,Grapes of Wrath, The (1940),Drama,John Ford,Henry Fonda| Jane Darwell| John Carradine| Charley Grapewin
3096,My Man Godfrey (1957),Comedy,Henry Koster,June Allyson| David Niven| Jessie Royce Landis| Robert Keith
3097,Shop Around the Corner, The (1940),Comedy|Drama|Romance,Ernst Lubitsch,Margaret Sullavan| James Stewart| Frank Morgan| Joseph Schildkraut
3098,Natural, The (1984),Drama,Barry Levinson,Robert Redford| Robert Duvall| Glenn Close| Kim Basinger
3099,Shampoo (1975),Comedy|Drama|Romance,Hal Ashby,Warren Beatty| Julie Christie| Goldie Hawn| Lee Grant
3100,River Runs Through It, A (1992),Drama,Robert Redford,Craig Sheffer| Brad Pitt| Tom Skerritt| Brenda Blethyn
3101,Fatal Attraction (1987),Drama|Thriller,Adrian Lyne,Michael Douglas| Glenn Close| Anne Archer| Ellen Latzen
3102,Jagged Edge (1985),Crime|Romance|Thriller,Richard Marquand,Maria Mayenzet| Peter Coyote| Dave Austin| Richard Partlow
3103,Stanley & Iris (1990),Drama|Romance,Martin Ritt,Jane Fonda| Robert De Niro| Swoosie Kurtz| Martha Plimpton
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller,Martin Brest,Robert De Niro| Charles Grodin| Yaphet Kotto| John Ashton
3105,Awakenings (1990),Drama|Mystery,Penny Marshall,Robert De Niro| Robin Williams| Julie Kavner| Ruth Nelson
3106,Come See the Paradise (1990),Drama|Romance,Alan Parker,Dennis Quaid| Tamlyn Tomita| Sab Shimono| Shizuko Hoshi
3107,Backdraft (1991),Action|Drama,Ron Howard,Kurt Russell| William Baldwin| Robert De Niro| Donald Sutherland
3108,Fisher King, The (1991),Comedy|Drama|Fantasy|Romance,Terry Gilliam,Jeff Bridges| Adam Bryant| Paul Lombardi| David Hyde Pierce
3109,River, The (1984),Drama,Mark Rydell,Mel Gibson| Sissy Spacek| Shane Bailey| Becky Jo Lynch
3111,Places in the Heart (1984),Drama,Robert Benton,Sally Field| Lindsay Crouse| Ed Harris| Amy Madigan
3112,'night Mother (1986),Drama,Tom Moore,Sissy Spacek| Anne Bancroft| Ed Berke| Carol Robbins
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,Peter Hyams,Arnold Schwarzenegger| Gabriel Byrne| Robin Tunney| Kevin Pollak
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,John Lasseter| Ash Brannon| Lee Unkrich,Tom Hanks| Tim Allen| Joan Cusack| Kelsey Grammer
3115,Flawless (1999),Drama,Joel Schumacher,Robert De Niro| Philip Seymour Hoffman| Barry Miller| Chris Bauer
3117,Ride with the Devil (1999),Drama|Romance|War,Ang Lee,Tobey Maguire| Jeremy W
3120,Distinguished Gentleman, The (1992),Comedy,Jonathan Lynn,Eddie Murphy| Lane Smith| Sheryl Lee Ralph| Joe Don Baker
3125,End of the Affair, The (1999),Drama,Neil Jordan,Ralph Fiennes| Stephen Rea| Julianne Moore| Heather-Jay Jones
3127,Holy Smoke (1999),Comedy|Drama,Jane Campion,Kate Winslet| Harvey Keitel| Julie Hamilton| Sophie Lee
3129,Sweet and Lowdown (1999),Comedy|Drama,Woody Allen,Woody Allen| Ben Duncan| Daniel Okrent| Dan Moran
3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama,Brian De Palma,Tom Hanks| Bruce Willis| Melanie Griffith| Kim Cattrall
3132,Daddy Long Legs (1919),Comedy|Drama,Marshall Neilan,Mary Pickford| Milla Davenport| Percy Haswell| Fay Lemport
3134,Grand Illusion (La grande illusion) (1937),Drama|War,Jean Renoir,Jean Gabin| Dita Parlo| Pierre Fresnay| Erich von Stroheim
3135,Great Santini, The (1979),Drama,Lewis John Carlino,Robert Duvall| Blythe Danner| Michael O'Keefe| Lisa Jane Persky
3138,Stealing Home (1988),Drama,Steven Kampmann| William Porter,Mark Harmon| Blair Brown| Jonathan Silverman| Harold Ramis
3141,Two Jakes, The (1990),Drama,Jack Nicholson,Jack Nicholson| Harvey Keitel| Meg Tilly| Madeleine Stowe
3142,U2: Rattle and Hum (1988),Documentary|Musical,Phil Joanou,Bono| The Edge| Adam Clayton| Larry Mullen Jr
3143,Hell in the Pacific (1968),Drama|War,John Boorman,Lee Marvin| Toshirô Mifune
3145,Cradle Will Rock (1999),Drama,Tim Robbins,Hank Azaria| Rubén Blades| Joan Cusack| John Cusack
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,Mike Mitchell,Rob Schneider| William Forsythe| Eddie Griffin| Arija Bareikis
3147,Green Mile, The (1999),Crime|Drama,Frank Darabont,Tom Hanks| David Morse| Bonnie Hunt| Michael Clarke Duncan
3148,Cider House Rules, The (1999),Drama,Lasse Hallström,Tobey Maguire| Charlize Theron| Delroy Lindo| Paul Rudd
3150,War Zone, The (1999),Drama|Thriller,Tim Roth,Annabelle Apsion| Kate Ashfield| Lara Belmont| Freddie Cunliffe
3152,Last Picture Show, The (1971),Drama,Peter Bogdanovich,Timothy Bottoms| Jeff Bridges| Cybill Shepherd| Ben Johnson
3153,7th Voyage of Sinbad, The (1958),Action|Adventure|Fantasy,Nathan Juran,Kerwin Mathews| Kathryn Grant| Richard Eyer| Torin Thatcher
3155,Anna and the King (1999),Drama|Romance,Andy Tennant,Jodie Foster| Chow Yun-Fat| Bai Ling| Tom Felton
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi,Chris Columbus,Robin Williams| Embeth Davidtz| Sam Neill| Oliver Platt
3157,Stuart Little (1999),Children|Comedy|Fantasy,Rob Minkoff,Michael J
3158,Emperor and the Assassin, The (Jing ke ci qin wang) (1999),Drama,Kaige Chen,Gong Li| Fengyi Zhang| Zhou Sun| Xiaohe Lü
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,James Algar| Gaëtan Brizzi| Paul Brizzi| Hendel Butoy| Francis Glebas| Eric Goldberg| Don Hahn| Pixote Hunt,Steve Martin| Itzhak Perlman| Quincy Jones| Bette Midler
3160,Magnolia (1999),Drama,Paul Thomas Anderson,Pat Healy| Genevieve Zweig| Mark Flanagan| Neil Flynn
3161,Onegin (1999),Drama|Romance,Martha Fiennes,Ralph Fiennes| Liv Tyler| Toby Stephens| Lena Headey
3162,Simpatico (1999),Comedy|Drama,Matthew Warchus,Nick Nolte| Jeff Bridges| Sharon Stone| Catherine Keener
3163,Topsy-Turvy (1999),Comedy|Drama|Musical,Mike Leigh,Allan Corduner| Dexter Fletcher| Sukie Smith| Roger Heathcott
3165,Boiling Point (1993),Action|Drama,James B. Harris,Wesley Snipes| Dennis Hopper| Lolita Davidovich| Viggo Mortensen
3167,Carnal Knowledge (1971),Comedy|Drama,Mike Nichols,Jack Nicholson| Candice Bergen| Art Garfunkel| Ann-Margret
3168,Easy Rider (1969),Adventure|Drama,Dennis Hopper,Peter Fonda| Dennis Hopper| Antonio Mendoza| Phil Spector
3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller,John Schlesinger,Timothy Hutton| Sean Penn| Pat Hingle| Joyce Van Patten
3171,Room at the Top (1959),Drama,Jack Clayton,Simone Signoret| Laurence Harvey| Heather Sears| Donald Wolfit
3173,Any Given Sunday (1999),Drama,Oliver Stone,Al Pacino| Cameron Diaz| Dennis Quaid| James Woods
3174,Man on the Moon (1999),Comedy|Drama,Milos Forman,Jim Carrey| Gerry Becker| Greyson Erik Pendry| Brittany Colonna
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,Dean Parisot,Tim Allen| Sigourney Weaver| Alan Rickman| Tony Shalhoub
3176,Talented Mr. Ripley, The (1999),Drama|Mystery|Thriller,Anthony Minghella,Matt Damon| Gwyneth Paltrow| Jude Law| Cate Blanchett
3177,Next Friday (2000),Comedy,Steve Carr,Ice Cube| Mike Epps| Justin Pierce| John Witherspoon
3178,Hurricane, The (1999),Drama,Norman Jewison,Denzel Washington| Vicellous Shannon| Deborah Kara Unger| Liev Schreiber
3179,Angela's Ashes (1999),Drama,Alan Parker,Emily Watson| Robert Carlyle| Joe Breen| Ciaran Owens
3181,Titus (1999),Drama,Julie Taymor,Osheen Jones| Dario D'Ambrosi| Anthony Hopkins| Jessica Lange
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999),Documentary,Errol Morris,Fred A
3183,Third Miracle, The (1999),Drama,Agnieszka Holland,Sofia Polanska| Pavol Simon| Ivan Lukac| Patrik Minar
3185,Snow Falling on Cedars (1999),Drama,Scott Hicks,Ethan Hawke| Yûki Kudô| Reeve Carney| Anne Suzuki
3186,Girl, Interrupted (1999),Drama,James Mangold,Winona Ryder| Angelina Jolie| Clea DuVall| Brittany Murphy
3189,My Dog Skip (1999),Children|Drama,Jay Russell,Luke Wilson| Frankie Muniz| Kevin Bacon| Diane Lane
3190,Supernova (2000),Adventure|Sci-Fi|Thriller,Walter Hill| Francis Ford Coppola| Jack Sholder,James Spader| Angela Bassett| Robert Forster| Lou Diamond Phillips
3192,Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998),Drama,Santosh Sivan,Ayesha Dharker| K
3194,Way We Were, The (1973),Drama|Romance,Sydney Pollack,Barbra Streisand| Robert Redford| Bradford Dillman| Lois Chiles
3196,Stalag 17 (1953),Drama|War,Billy Wilder,William Holden| Don Taylor| Otto Preminger| Robert Strauss
3197,Presidio, The (1988),Action|Crime|Romance|Thriller,Peter Hyams,Sean Connery| Mark Harmon| Meg Ryan| Jack Warden
3198,Papillon (1973),Crime|Drama,Franklin J. Schaffner,Steve McQueen| Dustin Hoffman| Victor Jory| Don Gordon
3200,Last Detail, The (1973),Comedy|Drama,Hal Ashby,Jack Nicholson| Otis Young| Randy Quaid| Clifton James
3201,Five Easy Pieces (1970),Drama,Bob Rafelson,Jack Nicholson| Karen Black| Billy Green Bush| Fannie Flagg
3203,Dead Calm (1989),Thriller,Phillip Noyce,Nicole Kidman| Sam Neill| Billy Zane| Rod Mullinar
3204,Boys from Brazil, The (1978),Action|Mystery|Thriller,Franklin J. Schaffner,Gregory Peck| Laurence Olivier| James Mason| Lilli Palmer
3206,Against All Odds (1984),Romance,Taylor Hackford,Rachel Ward| Jeff Bridges| James Woods| Alex Karras
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,Gene Quintano,Emilio Estevez| Samuel L
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,Amy Heckerling,Sean Penn| Jennifer Jason Leigh| Judge Reinhold| Robert Romanus
3211,Cry in the Dark, A (1988),Drama,Fred Schepisi,Meryl Streep| Sam Neill| Dale Reeves| David Hoflin
3213,Batman: Mask of the Phantasm (1993),Animation|Children,Kevin Altieri| Boyd Kirkland| Frank Paur| Dan Riba| Eric Radomski| Bruce Timm,Kevin Conroy| Dana Delany| Hart Bochner| Stacy Keach
3214,American Flyers (1985),Drama,John Badham,Kevin Costner| David Marshall Grant| Rae Dawn Chong| Alexandra Paul
3217,Star Is Born, A (1937),Drama,William A. Wellman| Jack Conway| Victor Fleming,Janet Gaynor| Fredric March| Adolphe Menjou| May Robson
3219,Pacific Heights (1990),Mystery|Thriller,John Schlesinger,Melanie Griffith| Matthew Modine| Michael Keaton| Mako
3221,Draughtsman's Contract, The (1982),Drama,Peter Greenaway,Anthony Higgins| Janet Suzman| Anne-Louise Lambert| Hugh Fraser
3223,Zed & Two Noughts, A (1985),Drama,Peter Greenaway,Andréa Ferréol| Brian Deacon| Eric Deacon| Frances Barber
3224,Woman in the Dunes (Suna no onna) (1964),Drama,Hiroshi Teshigahara,Eiji Okada| Kyôko Kishida| Hiroko Itô| Kôji Mitsui
3225,Down to You (2000),Comedy|Romance,Kris Isacsson,Freddie Prinze Jr
3230,Odessa File, The (1974),Thriller,Ronald Neame,Jon Voight| Maximilian Schell| Maria Schell| Mary Tamm
3235,Where the Buffalo Roam (1980),Comedy,Art Linson,Peter Boyle| Bill Murray| Bruno Kirby| Rene Auberjonois
3238,Eye of the Beholder (1999),Thriller,Stephan Elliott,Ewan McGregor| Ashley Judd| Patrick Bergin| Geneviève Bujold
3240,Big Tease, The (1999),Comedy,Kevin Allen,Craig Ferguson| Chris Langham| David Rasche| Frances Fisher
3241,Cup, The (Phörpa) (1999),Comedy,Khyentse Norbu,Orgyen Tobgyal| Neten Chokling| Jamyang Lodro| Lama Chonjor
3243,Encino Man (1992),Comedy,Les Mayfield,Sean Astin| Brendan Fraser| Pauly Shore| Megan Ward
3244,Goodbye Girl, The (1977),Comedy|Romance,Herbert Ross,Richard Dreyfuss| Marsha Mason| Quinn Cummings| Paul Benedict
3246,Malcolm X (1992),Drama,Spike Lee,Denzel Washington| Angela Bassett| Albert Hall| Al Freeman Jr
3247,Sister Act (1992),Comedy|Crime,Emile Ardolino,Whoopi Goldberg| Maggie Smith| Kathy Najimy| Wendy Makkena
3248,Sister Act 2: Back in the Habit (1993),Comedy,Bill Duke,Whoopi Goldberg| Kathy Najimy| Barnard Hughes| Mary Wickes
3249,Hand That Rocks the Cradle, The (1992),Drama|Thriller,Curtis Hanson,Annabella Sciorra| Rebecca De Mornay| Matt McCoy| Ernie Hudson
3250,Alive (1993),Drama,Frank Marshall,Ethan Hawke| Vincent Spano| Josh Hamilton| Bruce Ramsay
3251,Agnes of God (1985),Drama|Mystery,Norman Jewison,Jane Fonda| Anne Bancroft| Meg Tilly| Anne Pitoniak
3252,Scent of a Woman (1992),Drama,Martin Brest,Al Pacino| Chris O'Donnell| James Rebhorn| Gabrielle Anwar
3253,Wayne's World (1992),Comedy,Penelope Spheeris,Mike Myers| Dana Carvey| Rob Lowe| Tia Carrere
3254,Wayne's World 2 (1993),Comedy,Stephen Surjik,Mike Myers| Dana Carvey| Christopher Walken| Tia Carrere
3255,League of Their Own, A (1992),Comedy|Drama,Penny Marshall,Tom Hanks| Geena Davis| Lori Petty| Madonna
3256,Patriot Games (1992),Action|Crime|Drama|Thriller,Phillip Noyce,Harrison Ford| Anne Archer| Patrick Bergin| Sean Bean
3257,Bodyguard, The (1992),Drama|Romance|Thriller,Mick Jackson,Kevin Costner| Whitney Houston| Gary Kemp| Bill Cobbs
3258,Death Becomes Her (1992),Comedy|Fantasy,Robert Zemeckis,Meryl Streep| Bruce Willis| Goldie Hawn| Isabella Rossellini
3259,Far and Away (1992),Adventure|Drama|Romance,Ron Howard,Tom Cruise| Nicole Kidman| Thomas Gibson| Robert Prosky
3260,Howards End (1992),Drama,James Ivory,Vanessa Redgrave| Helena Bonham Carter| Joseph Bennett| Emma Thompson
3261,Singles (1992),Comedy|Drama|Romance,Cameron Crowe,Bridget Fonda| Campbell Scott| Kyra Sedgwick| Sheila Kelley
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,David Lynch,Sheryl Lee| Ray Wise| Mädchen Amick| Dana Ashbrook
3263,White Men Can't Jump (1992),Comedy|Drama,Ron Shelton,Wesley Snipes| Woody Harrelson| Rosie Perez| Tyra Ferrell
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,Fran Rubel Kuzui,Kristy Swanson| Donald Sutherland| Paul Reubens| Rutger Hauer
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,John Woo,Chow Yun-Fat| Tony Chiu-Wai Leung| Teresa Mo| Philip Chan
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,Rémy Belvaux| André Bonzel| Benoît Poelvoorde,Benoît Poelvoorde| Jacqueline Poelvoorde-Pappaert| Nelly Pappaert| Hector Pappaert
3267,Mariachi, El (1992),Action|Crime|Thriller|Western,Robert Rodriguez,Carlos Gallardo| Consuelo Gómez| Jaime de Hoyos| Peter Marquardt
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,Roger Spottiswoode,Sylvester Stallone| Estelle Getty| JoBeth Williams| Roger Rees
3269,Forever Young (1992),Drama|Romance|Sci-Fi,Steve Miner,Mel Gibson| Jamie Lee Curtis| Elijah Wood| Isabel Glasser
3270,Cutting Edge, The (1992),Comedy|Drama|Romance,Paul Michael Glaser,D
3271,Of Mice and Men (1992),Drama,Gary Sinise,John Malkovich| Gary Sinise| Ray Walston| Casey Siemaszko
3272,Bad Lieutenant (1992),Crime|Drama,Abel Ferrara,Harvey Keitel| Brian McElroy| Frank Acciarito| Peggy Gormley
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,Wes Craven,Liev Schreiber| Beth Toussaint| Roger Jackson| Kelly Rutherford
3274,Single White Female (1992),Drama|Thriller,Barbet Schroeder,Bridget Fonda| Jennifer Jason Leigh| Steven Weber| Peter Friedman
3275,Boondock Saints, The (2000),Action|Crime|Drama|Thriller,Troy Duffy,Willem Dafoe| Sean Patrick Flanery| Norman Reedus| David Della Rocco
3276,Gun Shy (2000),Comedy,Eric Blakeney,Liam Neeson| Oliver Platt| José Zúñiga| Michael DeLorenzo
3280,Baby, The (1973),Horror,Ted Post,Anjanette Comer| Ruth Roman| Marianna Hill| Susanne Zenor
3281,Brandon Teena Story, The (1998),Documentary,Susan Muska| Gréta Olafsdóttir,Daphne| Reanna| Gina| Shaun
3283,Minnie and Moskowitz (1971),Action,John Cassavetes,Gena Rowlands| Seymour Cassel| Val Avery| Timothy Carey
3284,They Might Be Giants (1971),Comedy|Mystery|Romance,Anthony Harvey,George C
3285,Beach, The (2000),Adventure|Drama,Danny Boyle,Leonardo DiCaprio| Tilda Swinton| Daniel York| Patcharawan Patarakijjanon
3286,Snow Day (2000),Comedy,Chris Koch,Chris Elliott| Mark Webber| Jean Smart| Schuyler Fisk
3287,Tigger Movie, The (2000),Animation|Children,Jun Falkenstein,Jim Cummings| Nikita Hopkins| Ken Sansom| John Fiedler
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,Yimou Zhang,Minzhi Wei| Huike Zhang| Zhenda Tian| Enman Gao
3294,Eaten Alive (1977),Horror,Tobe Hooper,Neville Brand| Mel Ferrer| Carolyn Jones| Marilyn Burns
3295,Raining Stones (1993),Drama,Ken Loach,Bruce Jones| Julie Brown| Gemma Phoenix| Ricky Tomlinson
3296,To Sir with Love (1967),Drama,James Clavell,Sidney Poitier| Christian Roberts| Judy Geeson| Suzy Kendall
3298,Boiler Room (2000),Crime|Drama|Thriller,Ben Younger,Giovanni Ribisi| Vin Diesel| Nia Long| Nicky Katt
3299,Hanging Up (2000),Comedy|Drama,Diane Keaton,Meg Ryan| Diane Keaton| Lisa Kudrow| Walter Matthau
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,David Twohy,Vin Diesel| Radha Mitchell| Cole Hauser| Keith David
3301,Whole Nine Yards, The (2000),Comedy|Crime,Jonathan Lynn,Bruce Willis| Matthew Perry| Rosanna Arquette| Michael Clarke Duncan
3302,Beautiful People (1999),Comedy,Jasmin Dizdar,Thomas Goodridge| Faruk Pruti| Tony Peters| Dado Jehan
3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary,Steven Okazaki,Tracey Helton| Alice McMunn| Jessica Snow
3306,Circus, The (1928),Comedy,Charles Chaplin,Charles Chaplin| Al Ernest Garcia| Merna Kennedy| Harry Crocker
3307,City Lights (1931),Comedy|Drama|Romance,Charles Chaplin,Virginia Cherrill| Florence Lee| Harry Myers| Al Ernest Garcia
3308,Flamingo Kid, The (1984),Comedy|Drama,Garry Marshall,Matt Dillon| Hector Elizondo| Molly McCarthy| Martha Gehman
3310,Kid, The (1921),Comedy|Drama,Charles Chaplin,Charles Chaplin| Jackie Coogan| Carl Miller| Edna Purviance
3313,Class Reunion (1982),Comedy,Michael Miller,Gerrit Graham| Michael Lerner| Fred McCarren| Miriam Flynn
3315,Happy Go Lovely (1951),Musical,H. Bruce Humberstone,David Niven| Vera-Ellen| Cesar Romero| Bobby Howes
3316,Reindeer Games (2000),Action|Thriller,John Frankenheimer,Ben Affleck| James Frain| Dana Stubblefield| Mark Acheson
3317,Wonder Boys (2000),Comedy|Drama,Curtis Hanson,Michael Douglas| Tobey Maguire| Frances McDormand| Robert Downey Jr
3323,Chain of Fools (2000),Comedy|Crime,Pontus Löwenhielm| Patrick von Krusenstjerna,Steve Zahn| Salma Hayek| Jeff Goldblum| Elijah Wood
3324,Drowning Mona (2000),Comedy,Nick Gomez,Danny DeVito| Bette Midler| Neve Campbell| Jamie Lee Curtis
3325,Next Best Thing, The (2000),Comedy|Drama,John Schlesinger,Madonna| Rupert Everett| Benjamin Bratt| Illeana Douglas
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,Mike Nichols,Garry Shandling| Annette Bening| John Goodman| Greg Kinnear
3327,Beyond the Mat (1999),Documentary,Barry W. Blaustein,Barry W
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,Jim Jarmusch,Forest Whitaker| John Tormey| Cliff Gorman| Dennis Liu
3329,The Year My Voice Broke (1987),Drama|Romance,John Duigan,Noah Taylor| Loene Carmen| Ben Mendelsohn| Graeme Blundell
3330,Splendor in the Grass (1961),Drama|Romance,Elia Kazan,Natalie Wood| Pat Hingle| Audrey Christie| Barbara Loden
3331,My Tutor (1983),Drama,George Bowers,Caren Kaye| Matt Lattanzi| Kevin McCarthy| Clark Brandon
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,John Huston,Humphrey Bogart| Edward G
3338,For All Mankind (1989),Documentary,Al Reinert,Jim Lovell| Russell Schweickart| Eugene Cernan| Michael Collins
3341,Born Yesterday (1950),Comedy,George Cukor,Judy Holliday| Broderick Crawford| William Holden| Howard St
3342,Birdy (1984),Drama|War,Alan Parker,Matthew Modine| Nicolas Cage| John Harkins| Sandy Baron
3344,Blood Feast (1963),Horror,Herschell Gordon Lewis,William Kerwin| Mal Arnold| Connie Mason| Lyn Bolton
3345,Charlie, the Lonesome Cougar (1967),Adventure|Children,Winston Hibler,Ron Brown| Brian Russell| Linda Wallace| Jim Wilson
3347,Never Cry Wolf (1983),Adventure|Drama,Carroll Ballard,Charles Martin Smith| Brian Dennehy| Zachary Ittimangnaq| Samson Jorah
3350,Raisin in the Sun, A (1961),Drama,Daniel Petrie,Sidney Poitier| Claudia McNeil| Ruby Dee| Diana Sands
3353,Closer You Get, The (2000),Comedy|Romance,Aileen Ritchie,Ian Hart| Sean McGinley| Niamh Cusack| Ruth McCabe
3354,Mission to Mars (2000),Sci-Fi,Brian De Palma,Gary Sinise| Tim Robbins| Don Cheadle| Connie Nielsen
3355,Ninth Gate, The (1999),Fantasy|Horror|Mystery|Thriller,Roman Polanski,Johnny Depp| Frank Langella| Lena Olin| Emmanuelle Seigner
3357,East-West (Est-ouest) (1999),Drama|Romance,Régis Wargnier,Oleg Menshikov| Sandrine Bonnaire| Catherine Deneuve| Sergey Bodrov
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,Albert Brooks,Albert Brooks| Michael Durrell| James Eckhouse| Gary Beach
3359,Breaking Away (1979),Comedy|Drama,Peter Yates,Dennis Christopher| Dennis Quaid| Daniel Stern| Jackie Earle Haley
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,David Anspaugh,Gene Hackman| Barbara Hershey| Dennis Hopper| Sheb Wooley
3361,Bull Durham (1988),Comedy|Drama|Romance,Ron Shelton,Kevin Costner| Susan Sarandon| Tim Robbins| Trey Wilson
